Id,FechaLlegada,Recargo,CantidadDias,OFerta,Vigente
684,11/07/2013,0.0,56,1605,Y
685,02/07/2017,0.0,423,5250,N
686,14/05/2016,0.0,822,2429,Y
687,21/03/2018,0.0,101,3043,Y
688,06/01/2018,0.0,715,5927,N
689,30/03/2017,0.0,783,5430,Y
690,07/09/2015,0.0,352,5392,Y
691,21/05/2015,0.0,744,904,N
692,24/04/2017,0.0,843,757,N
693,13/01/2016,0.0,849,4174,N
694,13/04/2017,0.0,605,4369,Y
695,22/06/2016,0.0,926,4895,Y
696,08/03/2016,0.0,373,5287,Y
697,05/05/2018,0.0,804,2136,Y
698,23/05/2014,0.0,80,978,N
699,08/11/2016,0.0,134,4991,Y
700,17/05/2016,0.0,571,4904,Y
701,20/11/2013,0.0,254,3552,N
702,25/03/2014,0.0,919,50,N
703,02/01/2017,0.0,597,685,Y
704,29/04/2015,0.0,488,5426,Y
705,07/10/2014,0.0,925,2254,Y
706,10/07/2013,0.0,927,5097,Y
707,01/09/2013,0.0,886,5619,N
708,10/04/2018,0.0,426,2736,Y
709,31/05/2015,0.0,30,198,Y
710,28/06/2017,0.0,796,5528,N
711,21/08/2016,0.0,433,4547,Y
712,18/07/2015,0.0,264,3557,N
713,10/09/2013,0.0,789,3151,Y
714,29/03/2015,0.0,410,3164,N
715,20/03/2018,0.0,247,3016,N
716,13/04/2017,0.0,476,427,N
717,26/03/2016,0.0,598,3813,Y
718,01/08/2014,0.0,380,4797,Y
719,02/03/2018,0.0,508,5765,Y
720,20/06/2013,0.0,908,3763,N
721,19/01/2014,0.0,545,2318,N
722,10/10/2016,0.0,684,3230,N
723,04/10/2017,0.0,911,3826,Y
724,28/04/2016,0.0,772,3468,N
725,28/03/2015,0.0,108,3405,Y
726,04/08/2016,0.0,359,3724,N
727,10/01/2017,0.0,268,3430,Y
728,20/07/2014,0.0,968,2920,Y
729,14/09/2014,0.0,75,1329,N
730,05/05/2015,0.0,725,89,Y
731,14/02/2018,0.0,246,2441,N
732,26/12/2013,0.0,215,647,Y
733,17/06/2017,0.0,536,3565,Y
734,19/02/2015,0.0,922,5203,Y
735,20/03/2016,0.0,578,965,N
736,20/02/2014,0.0,150,3095,N
737,22/03/2018,0.0,617,1898,Y
738,10/09/2017,0.0,942,5375,N
739,15/11/2013,0.0,588,5175,N
740,27/10/2017,0.0,713,5389,N
741,04/11/2017,0.0,457,4952,Y
742,04/10/2015,0.0,572,860,Y
743,06/06/2016,0.0,389,3023,Y
744,18/05/2014,0.0,94,3956,Y
745,09/12/2017,0.0,834,2701,N
746,12/08/2017,0.0,234,5322,Y
747,30/09/2013,0.0,471,726,Y
748,01/05/2018,0.0,567,5533,Y
749,20/02/2016,0.0,335,5650,Y
750,21/11/2016,0.0,621,1892,Y
751,30/10/2015,0.0,791,406,N
752,08/08/2014,0.0,49,4939,N
753,11/04/2014,0.0,381,719,Y
754,04/06/2014,0.0,832,1865,Y
755,12/01/2014,0.0,556,4925,Y
756,11/01/2017,0.0,637,787,Y
757,04/12/2017,0.0,521,4322,Y
758,13/04/2016,0.0,935,4656,N
759,06/12/2016,0.0,813,4839,Y
760,22/07/2017,0.0,775,4122,N
761,20/05/2014,0.0,925,4564,Y
762,17/11/2014,0.0,525,954,N
763,21/01/2015,0.0,843,4022,N
764,10/10/2013,0.0,738,5310,Y
765,14/07/2017,0.0,553,5740,Y
766,12/11/2014,0.0,880,4193,N
767,14/12/2017,0.0,982,2934,Y
768,10/04/2017,0.0,282,1289,Y
769,12/01/2016,0.0,30,803,Y
770,12/07/2014,0.0,425,4359,N
771,02/03/2015,0.0,665,342,N
772,30/06/2017,0.0,555,4515,N
773,03/04/2018,0.0,533,5671,N
774,23/11/2015,0.0,338,2091,Y
775,21/01/2014,0.0,19,4501,Y
776,26/04/2016,0.0,944,5555,Y
777,23/10/2015,0.0,96,3049,Y
778,31/01/2018,0.0,834,5490,Y
779,10/08/2017,0.0,208,4110,Y
780,07/06/2014,0.0,582,1886,N
781,18/09/2016,0.0,320,1250,N
782,12/03/2015,0.0,937,77,N
783,07/07/2015,0.0,592,5893,Y
784,28/12/2016,0.0,931,1156,Y
785,03/10/2016,0.0,856,2383,N
786,24/10/2015,0.0,344,4525,Y
787,28/10/2014,0.0,4,788,Y
788,29/09/2016,0.0,497,265,Y
789,31/08/2014,0.0,65,5035,Y
790,28/08/2014,0.0,364,4263,Y
791,14/06/2015,0.0,899,1536,Y
792,17/08/2015,0.0,150,2648,Y
793,05/11/2016,0.0,984,681,N
794,14/08/2015,0.0,574,1165,N
795,01/06/2017,0.0,570,1767,N
796,18/04/2014,0.0,56,2806,N
797,30/01/2015,0.0,247,2690,N
798,19/01/2014,0.0,691,116,N
799,20/11/2013,0.0,402,5190,N
800,11/12/2013,0.0,782,4237,N
801,24/11/2014,0.0,977,15,Y
802,01/06/2013,0.0,911,1794,N
803,06/08/2014,0.0,343,3807,N
804,14/11/2014,0.0,76,5596,Y
805,14/10/2016,0.0,317,247,Y
806,17/12/2016,0.0,335,2732,N
807,15/07/2017,0.0,504,2513,Y
808,01/03/2014,0.0,31,4607,Y
809,13/04/2018,0.0,189,1579,N
810,27/02/2015,0.0,227,5102,N
811,23/08/2013,0.0,180,1233,Y
812,11/01/2015,0.0,578,5826,N
813,03/05/2014,0.0,163,2335,Y
814,17/11/2014,0.0,604,3301,Y
815,21/01/2018,0.0,276,1832,N
816,26/10/2016,0.0,114,5603,N
817,15/06/2014,0.0,942,1273,N
818,20/03/2018,0.0,947,4645,Y
819,28/06/2015,0.0,332,1352,N
820,07/01/2018,0.0,204,119,Y
821,23/07/2013,0.0,381,5385,N
822,28/03/2015,0.0,646,5036,N
823,14/08/2016,0.0,351,4146,Y
824,10/09/2017,0.0,408,1569,Y
825,10/09/2016,0.0,751,278,N
826,18/07/2017,0.0,88,3948,N
827,10/02/2014,0.0,311,4105,N
828,13/09/2017,0.0,683,3786,N
829,20/04/2017,0.0,759,4072,Y
830,25/07/2014,0.0,447,4261,Y
831,01/08/2013,0.0,803,1868,Y
832,06/02/2016,0.0,601,2808,N
833,17/04/2015,0.0,972,5722,Y
834,20/04/2015,0.0,541,3952,N
835,26/09/2016,0.0,211,3368,Y
836,14/08/2015,0.0,611,5343,N
837,01/07/2014,0.0,901,4990,Y
838,18/04/2017,0.0,290,2659,Y
839,06/01/2017,0.0,422,5502,Y
840,05/04/2018,0.0,332,4962,N
841,01/02/2016,0.0,534,2988,N
842,03/03/2018,0.0,167,2167,N
843,18/03/2014,0.0,549,387,N
844,01/10/2015,0.0,475,1203,N
845,12/11/2017,0.0,430,4232,Y
846,18/04/2017,0.0,158,5239,Y
847,30/12/2016,0.0,609,1690,Y
848,02/07/2013,0.0,919,1430,N
849,19/07/2017,0.0,216,5708,N
850,08/08/2015,0.0,39,4376,Y
851,04/09/2015,0.0,307,3849,Y
852,23/03/2018,0.0,195,45,N
853,01/07/2015,0.0,265,1344,N
854,20/01/2017,0.0,857,5895,Y
855,12/11/2017,0.0,663,4123,Y
856,16/03/2018,0.0,487,5432,N
857,26/01/2018,0.0,210,3291,N
858,25/11/2016,0.0,64,1800,Y
859,26/10/2016,0.0,923,157,N
860,22/01/2018,0.0,424,668,N
861,27/06/2013,0.0,461,786,N
862,07/07/2017,0.0,835,5066,Y
863,19/02/2018,0.0,671,1566,Y
864,04/01/2014,0.0,90,906,Y
865,04/02/2017,0.0,610,1607,N
866,27/07/2016,0.0,555,744,N
867,29/06/2015,0.0,74,5469,Y
868,04/08/2017,0.0,605,1351,N
869,24/10/2017,0.0,417,1405,Y
870,28/03/2018,0.0,669,1732,Y
871,14/02/2014,0.0,579,3382,Y
872,15/10/2013,0.0,835,2482,N
873,16/11/2014,0.0,84,5188,N
874,31/03/2017,0.0,729,2988,N
875,13/01/2014,0.0,423,5146,Y
876,03/05/2017,0.0,438,3047,N
877,14/08/2015,0.0,198,4478,Y
878,10/03/2014,0.0,109,1878,Y
879,02/01/2016,0.0,158,1814,N
880,01/05/2014,0.0,371,2159,Y
881,01/04/2015,0.0,821,3092,N
882,05/10/2017,0.0,607,4297,N
883,19/08/2017,0.0,656,621,Y
884,30/08/2013,0.0,245,359,N
885,06/04/2014,0.0,217,664,Y
886,19/04/2015,0.0,227,5102,N
887,17/08/2013,0.0,180,4610,N
888,08/06/2016,0.0,626,3035,N
889,26/03/2018,0.0,974,3785,N
890,21/08/2017,0.0,953,931,Y
891,17/02/2018,0.0,370,3772,Y
892,12/03/2016,0.0,813,3719,Y
893,16/09/2013,0.0,568,4122,N
894,26/03/2017,0.0,712,1648,N
895,04/12/2014,0.0,696,2110,Y
896,21/09/2016,0.0,340,1398,N
897,27/07/2013,0.0,612,5580,N
898,19/03/2014,0.0,153,4958,Y
899,13/10/2016,0.0,130,473,N
900,05/03/2015,0.0,36,2786,N
901,06/03/2015,0.0,199,4381,Y
902,13/02/2018,0.0,140,4526,Y
903,31/03/2016,0.0,466,1900,N
904,26/02/2014,0.0,730,4383,Y
905,28/02/2015,0.0,15,5943,Y
906,24/04/2014,0.0,900,2008,N
907,23/10/2013,0.0,249,643,N
908,03/01/2015,0.0,841,4637,Y
909,17/07/2013,0.0,1000,2613,N
910,05/10/2014,0.0,912,3026,Y
911,14/08/2013,0.0,236,5340,N
912,07/12/2016,0.0,885,1588,N
913,09/06/2013,0.0,275,419,N
914,04/08/2017,0.0,749,1642,Y
915,18/11/2013,0.0,392,655,N
916,29/08/2014,0.0,415,1956,N
917,05/03/2015,0.0,151,720,N
918,27/03/2016,0.0,248,1910,Y
919,15/03/2018,0.0,560,4907,Y
920,31/12/2015,0.0,971,1490,Y
921,08/02/2015,0.0,781,5521,N
922,30/11/2016,0.0,149,2860,Y
923,16/08/2017,0.0,484,170,N
924,28/07/2016,0.0,920,3633,Y
925,04/07/2017,0.0,880,3761,Y
926,21/10/2016,0.0,979,4138,Y
927,10/06/2014,0.0,220,3948,Y
928,03/01/2017,0.0,954,3589,N
929,03/01/2015,0.0,809,3081,Y
930,13/06/2015,0.0,634,4012,Y
931,27/04/2016,0.0,745,3927,N
932,26/02/2017,0.0,701,1459,Y
933,15/11/2017,0.0,845,4783,N
934,14/08/2013,0.0,962,4655,N
935,28/02/2016,0.0,151,4607,N
936,02/04/2016,0.0,243,1490,N
937,06/05/2014,0.0,952,3700,N
938,20/05/2015,0.0,306,562,N
939,13/08/2013,0.0,561,4245,N
940,02/10/2017,0.0,158,1538,N
941,04/03/2018,0.0,238,2273,Y
942,28/01/2017,0.0,880,4303,N
943,27/02/2017,0.0,998,4218,Y
944,09/10/2017,0.0,138,3827,N
945,10/04/2016,0.0,696,4574,N
946,12/03/2015,0.0,292,391,N
947,09/01/2015,0.0,405,685,Y
948,22/09/2016,0.0,805,4443,Y
949,22/02/2014,0.0,714,5292,Y
950,11/04/2018,0.0,903,5275,Y
951,04/04/2018,0.0,105,186,N
952,22/02/2018,0.0,866,802,Y
953,07/08/2013,0.0,498,660,Y
954,28/03/2015,0.0,252,3396,Y
955,20/10/2017,0.0,516,3408,Y
956,07/07/2016,0.0,90,2848,Y
957,13/07/2017,0.0,766,1432,N
958,13/09/2013,0.0,586,2020,Y
959,04/05/2018,0.0,240,3159,N
960,23/05/2016,0.0,763,74,Y
961,15/06/2016,0.0,216,1746,Y
962,26/03/2015,0.0,222,2903,Y
963,08/11/2016,0.0,535,2170,Y
964,31/03/2018,0.0,2,4054,Y
965,11/07/2013,0.0,157,5161,Y
966,05/01/2017,0.0,298,2187,N
967,16/03/2016,0.0,438,2494,N
968,10/09/2015,0.0,22,1621,Y
969,05/01/2018,0.0,708,4266,N
970,12/07/2014,0.0,579,1435,Y
971,31/12/2014,0.0,894,2182,N
972,03/05/2015,0.0,925,2031,Y
973,17/04/2017,0.0,496,2316,Y
974,18/10/2015,0.0,486,1646,Y
975,10/07/2013,0.0,379,5664,Y
976,04/12/2017,0.0,348,764,N
977,19/05/2016,0.0,126,5643,Y
978,16/07/2014,0.0,220,2175,Y
979,05/01/2017,0.0,770,4466,Y
980,03/07/2016,0.0,524,4053,N
981,20/10/2014,0.0,758,4771,Y
982,10/09/2017,0.0,399,2388,Y
983,10/03/2016,0.0,575,5133,N
984,26/04/2016,0.0,399,1950,Y
985,20/10/2016,0.0,299,4918,Y
986,04/01/2017,0.0,966,2474,N
987,08/06/2016,0.0,547,2804,Y
988,21/02/2016,0.0,405,979,N
989,24/07/2016,0.0,883,2372,Y
990,15/05/2017,0.0,157,2843,Y
991,06/06/2013,0.0,832,2370,N
992,12/01/2014,0.0,346,1237,N
993,30/07/2017,0.0,888,4740,N
994,09/11/2016,0.0,331,2894,Y
995,08/07/2016,0.0,313,4718,Y
996,23/06/2013,0.0,842,5631,Y
997,27/01/2016,0.0,893,5589,Y
998,24/08/2013,0.0,12,3731,N
999,12/03/2018,0.0,432,3849,Y
1000,21/11/2014,0.0,92,14,N
1001,16/08/2015,0.0,330,2685,N
1002,04/06/2016,0.0,962,871,N
1003,12/02/2018,0.0,901,4486,N
1004,28/03/2015,0.0,619,5082,Y
1005,30/11/2017,0.0,393,4465,N
1006,30/08/2017,0.0,563,3818,Y
1007,22/08/2017,0.0,260,831,Y
1008,13/06/2015,0.0,834,2237,Y
1009,04/06/2014,0.0,15,1203,Y
1010,20/07/2014,0.0,453,5110,Y
1011,08/01/2018,0.0,792,927,Y
1012,07/07/2013,0.0,741,3487,Y
1013,05/05/2014,0.0,697,2411,Y
1014,11/11/2015,0.0,281,4084,Y
1015,21/02/2016,0.0,39,351,Y
1016,02/04/2014,0.0,865,2760,Y
1017,13/12/2014,0.0,8,2558,Y
1018,13/04/2016,0.0,589,4960,Y
1019,14/03/2017,0.0,374,2346,N
1020,08/07/2013,0.0,174,5006,N
1021,21/05/2017,0.0,614,3499,N
1022,21/04/2015,0.0,492,2994,Y
1023,19/04/2017,0.0,415,4299,Y
1024,16/05/2017,0.0,821,2010,N
1025,01/08/2014,0.0,611,681,N
1026,20/02/2016,0.0,123,3840,Y
1027,13/10/2016,0.0,167,4415,N
1028,10/03/2014,0.0,668,1217,Y
1029,01/06/2014,0.0,18,5663,Y
1030,12/03/2018,0.0,926,5452,Y
1031,22/09/2016,0.0,286,5994,Y
1032,16/03/2016,0.0,453,5381,Y
1033,10/06/2013,0.0,860,2456,Y
1034,02/09/2017,0.0,343,762,N
1035,04/04/2016,0.0,827,4352,N
1036,15/05/2014,0.0,50,4675,N
1037,21/09/2013,0.0,319,1623,N
1038,17/02/2015,0.0,639,5608,Y
1039,14/12/2014,0.0,633,5491,N
1040,21/08/2013,0.0,293,3583,N
1041,27/06/2016,0.0,597,3237,Y
1042,27/11/2015,0.0,960,4090,Y
1043,08/07/2014,0.0,628,3533,Y
1044,25/11/2015,0.0,936,3354,N
1045,09/09/2013,0.0,992,4550,N
1046,14/03/2016,0.0,280,3221,Y
1047,04/09/2013,0.0,522,1480,Y
1048,27/06/2015,0.0,274,1996,N
1049,01/09/2016,0.0,596,2392,N
1050,04/05/2018,0.0,719,359,Y
1051,28/04/2018,0.0,152,2032,N
1052,22/02/2017,0.0,673,4168,Y
1053,22/07/2017,0.0,750,1452,Y
1054,12/11/2017,0.0,850,4404,Y
1055,25/08/2015,0.0,26,3875,Y
1056,15/05/2016,0.0,801,4337,Y
1057,01/10/2013,0.0,998,2593,N
1058,19/12/2016,0.0,441,1338,Y
1059,16/07/2017,0.0,993,3126,N
1060,10/02/2014,0.0,960,3264,N
1061,10/02/2015,0.0,843,1010,N
1062,14/08/2016,0.0,922,4466,Y
1063,24/01/2016,0.0,433,5937,N
1064,01/05/2015,0.0,266,1529,N
1065,08/10/2015,0.0,935,4714,Y
1066,02/10/2013,0.0,565,5863,Y
1067,01/07/2013,0.0,333,5932,Y
1068,29/11/2013,0.0,26,2410,Y
1069,15/05/2015,0.0,379,1570,Y
1070,30/07/2014,0.0,555,811,Y
1071,27/06/2013,0.0,618,3082,N
1072,31/10/2016,0.0,788,1435,Y
1073,11/05/2016,0.0,254,1770,Y
1074,22/02/2017,0.0,568,1778,N
1075,15/09/2014,0.0,413,5907,N
1076,07/08/2017,0.0,363,4749,N
1077,31/01/2018,0.0,221,1640,Y
1078,18/10/2016,0.0,255,1919,N
1079,08/12/2015,0.0,717,1563,N
1080,17/02/2016,0.0,611,2368,N
1081,17/01/2018,0.0,491,4157,Y
1082,21/05/2017,0.0,17,511,Y
1083,19/06/2015,0.0,33,131,N
1084,23/02/2017,0.0,793,4393,Y
1085,06/01/2015,0.0,826,3977,N
1086,18/10/2015,0.0,508,5461,N
1087,13/06/2016,0.0,403,113,N
1088,11/11/2014,0.0,318,1660,Y
1089,06/03/2014,0.0,107,1253,Y
1090,16/04/2017,0.0,101,5681,N
1091,08/10/2016,0.0,271,4606,N
1092,07/12/2015,0.0,9,4837,Y
1093,07/07/2016,0.0,664,2456,Y
1094,08/09/2014,0.0,35,4967,Y
1095,21/07/2014,0.0,110,882,N
1096,06/08/2017,0.0,949,2625,N
1097,16/05/2015,0.0,442,5127,N
1098,28/12/2016,0.0,588,3915,N
1099,11/08/2017,0.0,137,3226,N
1100,20/06/2015,0.0,453,5847,N
1101,30/07/2016,0.0,542,5165,N
1102,11/04/2018,0.0,230,3474,N
1103,06/05/2015,0.0,477,1314,Y
1104,01/10/2017,0.0,997,846,Y
1105,18/08/2013,0.0,889,4909,N
1106,16/09/2016,0.0,826,1206,N
1107,02/04/2016,0.0,766,2907,N
1108,07/03/2015,0.0,146,5773,N
1109,23/04/2018,0.0,955,4630,N
1110,27/01/2018,0.0,633,238,Y
1111,15/06/2014,0.0,503,1209,Y
1112,07/10/2015,0.0,6,3163,N
1113,18/11/2013,0.0,230,2346,Y
1114,23/11/2014,0.0,153,1043,Y
1115,24/06/2016,0.0,418,2829,Y
1116,11/03/2014,0.0,229,3263,N
1117,31/07/2014,0.0,765,2554,Y
1118,27/02/2016,0.0,525,4214,N
1119,11/04/2016,0.0,404,5919,N
1120,20/06/2014,0.0,52,5998,Y
1121,12/07/2015,0.0,688,190,N
1122,17/07/2014,0.0,872,964,Y
1123,03/12/2016,0.0,130,4351,Y
1124,11/09/2016,0.0,469,1752,Y
1125,29/01/2017,0.0,630,1321,N
1126,06/03/2014,0.0,416,2418,Y
1127,09/09/2013,0.0,905,1246,Y
1128,31/07/2016,0.0,148,4873,Y
1129,31/12/2014,0.0,360,2322,N
1130,03/01/2014,0.0,939,64,Y
1131,25/05/2014,0.0,632,312,N
1132,22/08/2017,0.0,912,3137,Y
1133,29/06/2015,0.0,128,3321,N
1134,18/10/2014,0.0,381,5108,N
1135,01/02/2017,0.0,447,5648,Y
1136,16/01/2014,0.0,623,4501,Y
1137,17/06/2017,0.0,32,1350,Y
1138,25/09/2013,0.0,501,2132,N
1139,31/07/2015,0.0,8,68,Y
1140,21/01/2017,0.0,538,4444,Y
1141,01/05/2014,0.0,611,3473,N
1142,25/10/2014,0.0,424,1747,N
1143,17/11/2015,0.0,782,48,Y
1144,13/01/2018,0.0,736,1405,N
1145,07/10/2014,0.0,277,2858,N
1146,14/09/2015,0.0,573,1940,N
1147,30/03/2018,0.0,627,258,N
1148,21/11/2014,0.0,580,5394,N
1149,06/10/2013,0.0,131,4984,N
1150,16/02/2015,0.0,483,4330,Y
1151,17/12/2017,0.0,343,4518,Y
1152,23/03/2018,0.0,647,2342,Y
1153,31/03/2017,0.0,498,250,Y
1154,27/11/2017,0.0,808,792,N
1155,10/03/2016,0.0,324,1059,N
1156,30/12/2014,0.0,619,1227,N
1157,25/01/2016,0.0,677,4954,Y
1158,09/06/2013,0.0,359,4,N
1159,16/08/2013,0.0,7,4061,Y
1160,26/03/2014,0.0,932,47,Y
1161,21/01/2017,0.0,47,216,Y
1162,10/06/2014,0.0,662,1424,N
1163,28/02/2017,0.0,526,2567,N
1164,18/07/2013,0.0,98,4350,N
1165,20/12/2013,0.0,539,1509,Y
1166,24/11/2014,0.0,820,3259,N
1167,06/04/2018,0.0,795,3897,Y
1168,08/07/2015,0.0,117,691,N
1169,19/10/2014,0.0,6,3099,Y
1170,22/08/2017,0.0,247,4290,Y
1171,20/06/2014,0.0,171,1859,Y
1172,28/07/2016,0.0,476,3911,Y
1173,08/06/2014,0.0,920,546,N
1174,27/08/2014,0.0,70,3188,N
1175,27/05/2013,0.0,729,2661,N
1176,14/08/2013,0.0,930,3137,N
1177,15/03/2014,0.0,520,3565,N
1178,07/05/2015,0.0,679,3166,N
1179,18/09/2015,0.0,161,1613,N
1180,08/06/2017,0.0,778,4092,N
1181,29/12/2013,0.0,389,2892,N
1182,07/08/2014,0.0,848,3008,N
1183,08/10/2015,0.0,17,4541,Y
1184,17/07/2016,0.0,235,1056,N
1185,12/06/2015,0.0,778,1823,N
1186,06/11/2017,0.0,734,751,Y
1187,03/04/2015,0.0,845,127,N
1188,27/10/2015,0.0,730,353,Y
1189,04/07/2014,0.0,772,4709,Y
1190,05/11/2013,0.0,40,1826,Y
1191,19/05/2013,0.0,645,2667,Y
1192,31/05/2015,0.0,785,5942,Y
1193,11/02/2018,0.0,386,4002,N
1194,06/03/2014,0.0,313,5658,N
1195,22/06/2016,0.0,897,5354,Y
1196,27/05/2017,0.0,725,5208,N
1197,13/10/2017,0.0,264,581,Y
1198,14/09/2015,0.0,40,1479,Y
1199,30/10/2016,0.0,474,4891,Y
1200,24/01/2018,0.0,443,2041,Y
1201,28/04/2017,0.0,675,2819,N
1202,20/07/2013,0.0,418,397,Y
1203,06/02/2016,0.0,269,1292,N
1204,22/01/2018,0.0,279,4054,N
1205,13/12/2014,0.0,563,2686,N
1206,15/09/2013,0.0,946,2325,Y
1207,29/04/2017,0.0,320,2570,N
1208,10/11/2017,0.0,302,3982,Y
1209,05/05/2018,0.0,203,5102,Y
1210,05/02/2016,0.0,692,5836,N
1211,17/02/2016,0.0,253,3774,Y
1212,01/06/2013,0.0,355,4899,Y
1213,11/07/2016,0.0,212,5912,N
1214,01/03/2014,0.0,817,1372,Y
1215,11/08/2013,0.0,155,1696,N
1216,02/11/2016,0.0,368,317,N
1217,27/04/2016,0.0,618,4017,Y
1218,11/04/2018,0.0,843,3974,N
1219,15/12/2017,0.0,14,1815,N
1220,16/11/2017,0.0,360,5813,N
1221,07/10/2015,0.0,774,2241,Y
1222,28/11/2016,0.0,194,4396,Y
1223,29/10/2017,0.0,731,1409,Y
1224,13/04/2014,0.0,204,1648,Y
1225,03/02/2014,0.0,938,4321,N
1226,28/03/2014,0.0,154,2449,N
1227,04/07/2016,0.0,137,376,Y
1228,27/10/2014,0.0,263,1366,N
1229,25/01/2017,0.0,797,5347,N
1230,28/02/2017,0.0,829,2638,N
1231,24/01/2015,0.0,971,5022,N
1232,27/07/2015,0.0,364,5959,Y
1233,21/09/2014,0.0,64,2950,N
1234,06/01/2017,0.0,104,3497,Y
1235,25/05/2015,0.0,229,1285,N
1236,16/04/2016,0.0,827,1068,Y
1237,08/02/2015,0.0,212,377,Y
1238,01/06/2014,0.0,1,2457,N
1239,27/12/2017,0.0,738,4941,N
1240,23/09/2013,0.0,154,3342,Y
1241,21/11/2014,0.0,58,3186,N
1242,17/01/2015,0.0,127,2807,N
1243,28/04/2014,0.0,345,2804,Y
1244,06/03/2016,0.0,377,107,N
1245,16/10/2015,0.0,811,3652,N
1246,27/11/2013,0.0,594,3106,Y
1247,26/10/2016,0.0,15,4729,Y
1248,09/09/2017,0.0,524,4997,N
1249,03/08/2017,0.0,920,1993,Y
1250,20/12/2013,0.0,309,2037,N
1251,19/06/2016,0.0,559,5923,Y
1252,18/08/2014,0.0,551,2347,Y
1253,27/07/2015,0.0,438,5208,Y
1254,29/07/2013,0.0,194,2185,N
1255,14/09/2016,0.0,789,238,Y
1256,02/01/2014,0.0,423,2998,N
1257,27/02/2016,0.0,109,4968,Y
1258,21/12/2017,0.0,880,2850,Y
1259,08/12/2014,0.0,287,965,Y
1260,11/07/2017,0.0,103,1900,N
1261,04/06/2017,0.0,801,3481,N
1262,22/03/2014,0.0,7,3175,Y
1263,04/05/2014,0.0,590,3307,N
1264,27/03/2017,0.0,81,5641,N
1265,08/11/2017,0.0,266,1247,Y
1266,18/01/2014,0.0,68,1048,N
1267,28/11/2014,0.0,509,3037,N
1268,25/07/2014,0.0,609,3701,N
1269,26/10/2016,0.0,955,3228,Y
1270,02/11/2016,0.0,974,3295,N
1271,26/12/2013,0.0,132,1733,N
1272,23/11/2013,0.0,834,689,N
1273,03/02/2017,0.0,232,2849,Y
1274,14/12/2016,0.0,175,3008,N
1275,29/05/2016,0.0,262,1182,Y
1276,16/03/2015,0.0,512,1481,N
1277,12/03/2017,0.0,18,2009,N
1278,22/02/2016,0.0,387,3527,Y
1279,20/06/2017,0.0,556,3804,Y
1280,12/12/2014,0.0,11,3133,Y
1281,03/01/2014,0.0,111,1658,Y
1282,15/02/2017,0.0,745,2580,Y
1283,15/04/2014,0.0,175,4208,N
1284,26/12/2013,0.0,448,1454,Y
1285,31/05/2014,0.0,852,278,N
1286,09/03/2017,0.0,63,3855,N
1287,16/06/2013,0.0,474,4683,Y
1288,20/03/2017,0.0,434,447,N
1289,29/06/2013,0.0,581,1604,Y
1290,13/08/2013,0.0,573,5468,N
1291,04/10/2015,0.0,211,2251,N
1292,09/12/2014,0.0,696,4483,Y
1293,15/10/2017,0.0,150,459,Y
1294,28/06/2017,0.0,208,1195,N
1295,12/07/2014,0.0,782,3692,N
1296,24/12/2013,0.0,492,4234,Y
1297,09/05/2014,0.0,80,4409,Y
1298,23/02/2018,0.0,13,2107,Y
1299,18/06/2016,0.0,453,2701,Y
1300,18/05/2018,0.0,459,1998,N
1301,26/01/2016,0.0,869,362,N
1302,17/07/2016,0.0,203,1231,N
1303,21/06/2017,0.0,907,1640,N
1304,18/09/2013,0.0,190,5392,N
1305,02/07/2013,0.0,234,1265,Y
1306,04/11/2017,0.0,609,1280,N
1307,15/07/2016,0.0,984,4983,Y
1308,14/08/2014,0.0,27,1104,Y
1309,01/08/2015,0.0,715,4753,Y
1310,15/12/2013,0.0,758,1148,Y
1311,27/05/2017,0.0,280,5313,N
1312,20/04/2016,0.0,709,511,Y
1313,21/04/2014,0.0,480,4952,Y
1314,20/09/2017,0.0,910,5050,Y
1315,16/06/2016,0.0,569,4623,Y
1316,08/05/2016,0.0,320,4467,N
1317,05/12/2015,0.0,701,4506,Y
1318,21/02/2016,0.0,938,3122,Y
1319,05/06/2017,0.0,537,198,N
1320,14/04/2014,0.0,746,4789,N
1321,08/02/2014,0.0,566,3896,Y
1322,20/12/2013,0.0,476,3271,N
1323,14/08/2015,0.0,964,5051,Y
1324,09/01/2017,0.0,451,482,N
1325,17/03/2014,0.0,260,210,Y
1326,26/04/2016,0.0,686,1763,Y
1327,14/02/2014,0.0,248,3863,N
1328,02/06/2015,0.0,319,2430,Y
1329,05/01/2017,0.0,577,1460,N
1330,09/01/2015,0.0,499,4437,N
1331,08/12/2015,0.0,893,3305,N
1332,02/11/2016,0.0,322,1793,Y
1333,13/10/2015,0.0,324,807,N
1334,09/11/2014,0.0,981,385,Y
1335,09/02/2017,0.0,460,5291,Y
1336,09/10/2015,0.0,527,591,Y
1337,07/10/2017,0.0,740,2218,Y
1338,05/11/2014,0.0,452,4932,Y
1339,09/09/2014,0.0,669,3266,Y
1340,25/07/2013,0.0,693,2429,Y
1341,04/10/2015,0.0,206,2081,Y
1342,09/08/2017,0.0,970,4864,N
1343,19/01/2016,0.0,674,2178,Y
1344,12/05/2014,0.0,287,2075,N
1345,13/11/2017,0.0,873,3480,N
1346,21/06/2013,0.0,595,3280,N
1347,28/07/2016,0.0,150,659,N
1348,26/05/2016,0.0,199,4995,Y
1349,23/11/2013,0.0,516,726,Y
1350,29/09/2014,0.0,107,3348,Y
1351,04/11/2017,0.0,181,36,Y
